"Symbol","TokenAddress","TimeStamp","MovementType","Quantity","Countervalue","SymbolCountervalue","UserCountervalue","UserSymbolCountervalue","SourceCountervalue","SourceSymbolCountervalue"
"ATOM","","2023-12-24 11:09:03","DEBIT","19.59000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","43.12000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","27.15000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","22.57000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","49.77000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","27.52000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","0.68000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","2.24000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","CREDIT","700.00000000","","","","","",""
"ATOM","","2023-12-11 06:50:42","DEBIT","55.49434640","","","","","",""
"ATOM","","2023-12-11 06:50:26","CREDIT","0.42932640","","","","","",""
"ATOM","","2023-12-11 05:45:34","CREDIT","0.55040000","","","","","",""
"ATOM","","2023-12-11 02:10:20","DEBIT","495.33498000","","","","","",""
"ATOM","","2023-12-11 02:10:19","EXCHANGE_FEE","0.34839000","","","","","",""
"ATOM","","2023-12-11 02:10:19","EXCHANGE_FEE","0.02780000","","","","","",""
"ATOM","","2023-12-11 02:10:19","EXCHANGE_FEE","0.08625000","","","","","",""
"ATOM","","2023-12-11 02:10:19","EXCHANGE_FEE","0.08465000","","","","","",""
"ATOM","","2023-12-11 02:10:19","CREDIT","348.39000000","","","","","",""
"ATOM","","2023-12-11 02:10:19","CREDIT","27.80000000","","","","","",""
"ATOM","","2023-12-11 02:10:19","CREDIT","86.25000000","","","","","",""
"ATOM","","2023-12-11 02:10:19","CREDIT","84.65000000","","","","","",""
"ATOM","","2023-12-11 02:10:18","EXCHANGE_FEE","0.00331000","","","","","",""
"ATOM","","2023-12-11 02:10:18","CREDIT","3.31000000","","","","","",""
"ATOM","","2023-12-10 23:45:01","DEBIT","13.07000000","","","","","",""
