Symbol,TokenAddress,TimeStamp,MovementType,Quantity,Countervalue,SymbolCountervalue,SourceCountervalue,SourceSymbolCountervalue
ETH,,2024-08-03 15:55:28,EXCHANGE_FEE,-0.00002375,-0.064209400826446280991735537190082645,EUR,,
USDC,,2024-08-03 15:55:28,DEBIT,-73.73,-67.704315886134067952249770431588613386,EUR,,
ETH,,2024-08-03 15:55:30,LOAN_REPAYMENT,-0.00000009,-0.000243530578512396694214876033057851,EUR,,
ETH,,2024-08-03 16:17:02,CREDIT,25,67.358685661764705882352941176470588235,EUR,,
ETH,,2024-08-03 16:17:02,EXCHANGE_FEE,-0.000025,-0.067358685661764705882352941176470588,EUR,,
USDC,,2024-08-03 16:17:02,DEBIT,-73125,-67.148760330578512396694214876033057831,EUR,,
ETH,,2024-08-03 17:18:29,CREDIT,0.05,133.678604224058769513314967860422405877,EUR,,
ETH,,2024-08-03 17:18:29,EXCHANGE_FEE,-0.00005,-0.133678604224058769513314967860422406,EUR,,
USDC,,2024-08-03 17:18:29,DEBIT,-145.25,-133.379247015610651974288337924701561024,EUR,,
USDC,,2024-08-04 17:40:45,CREDIT,1219.498048,1120.750090252941176470588235294117647202,EUR,,
ETH,,2024-08-04 17:40:45,DEBIT,-0.45,-1121.219669117647058823529411764705882353,EUR,,
USDC,,2024-08-04 17:40:45,EXCHANGE_FEE,-1.15852315,-1.064712589784007352941176470588235294,EUR,,
USDC,,2024-08-04 17:40:47,LOAN_REPAYMENT,-1097.32210078,-1008.467250523825367647058823529411764835,EUR,,
USDC,,2024-08-04 17:54:00,LOAN,670.63777593,616.395014641544117647058823529411764588,EUR,,
ETH,,2024-08-05 00:14:15,CREDIT,0.2984,728.32595963302752293577981651376146789,EUR,,
ETH,,2024-08-05 00:14:15,EXCHANGE_FEE,-0.0002984,-0.728325959633027522935779816513761468,EUR,,
USDC,,2024-08-05 00:14:15,DEBIT,-791.6552,-726.216545394495412844036697247706422127,EUR,,
USDC,,2024-08-05 01:07:34,CREDIT,255.245762,236.988108554277018198700092850510677699,EUR,,
ETH,,2024-08-05 01:07:34,DEBIT,-0.1056,-226.227164345403899721448467966573816156,EUR,,
USDC,,2024-08-05 01:07:34,EXCHANGE_FEE,-0.24248348,-0.22513870879023198142989786443825441,EUR,,
USDC,,2024-08-05 01:07:52,LOAN_REPAYMENT,-255.00327852,-234.584837648196199407543698252069917128,EUR,,
USDC,,2024-08-05 01:08:00,CREDIT,597.996885,555.22234566033464763231197771587743707,EUR,,
ETH,,2024-08-05 01:08:00,DEBIT,-0.2465,-528.077613741875580315691736304549675023,EUR,,
USDC,,2024-08-05 01:08:00,EXCHANGE_FEE,-0.56809704,-0.527461227680965192200557103064066852,EUR,,
USDC,,2024-08-05 01:08:14,LOAN_REPAYMENT,-592.70158751,-545.243208192543446506899724011039558244,EUR,,
ETH,,2024-08-05 01:08:15,EXCHANGE_FEE,-0.00419693,-8.991094439925719591457753017641597029,EUR,,
ETH,,2024-08-06 13:53:00,LOAN,0.17282341,387.658763988715596330275229357798165138,EUR,,
USDC,,2024-08-06 13:53:30,CREDIT,523.352463,480.139874311926605504587155963302752399,EUR,,
ETH,,2024-08-06 13:53:30,DEBIT,-0.2141,-480.245942201834862385321100917431192661,EUR,,
USDC,,2024-08-06 13:53:30,EXCHANGE_FEE,-0.49718484,-0.456132880733944954128440366972477064,EUR,,
ETH,,2024-08-07 19:51:52,CREDIT,176,378.35326007326007326007326007326007326,EUR,,
ETH,,2024-08-07 19:51:52,EXCHANGE_FEE,-0.0001672,-0.35943559706959706959706959706959707,EUR,,
USDC,,2024-08-07 19:51:52,DEBIT,-413.11776,-378.275135736263736263736263736263736123,EUR,,
ETH,,2024-08-07 19:51:54,LOAN_REPAYMENT,-0.1728368,-371.553220117216117216117216117216117216,EUR,,
ETH,,2024-08-08 10:09:00,LOAN,0.197004,438.556906361136571952337305224564619615,EUR,,
USDC,,2024-08-08 10:09:26,CREDIT,485.565976,444.613021430769230769230769230769230604,EUR,,
ETH,,2024-08-08 10:09:26,DEBIT,-0.2,-445.226397800183318056828597616865261228,EUR,,
USDC,,2024-08-08 10:09:26,EXCHANGE_FEE,-0.46128767,-0.422382363766483516483516483516483516,EUR,,
ETH,,2024-08-08 12:30:50,CREDIT,0.2,455.954254345837145471180237877401646844,EUR,,
ETH,,2024-08-08 12:30:50,EXCHANGE_FEE,-0.00019,-0.433156541628545288197621225983531565,EUR,,
USDC,,2024-08-08 12:30:50,DEBIT,-495.14,-453.432056828597616865261228230980751783,EUR,,
ETH,,2024-08-08 12:30:52,LOAN_REPAYMENT,-0.19700547,-451.3483798616865261228230980751604033,EUR,,
ETH,,2024-08-08 12:32:00,LOAN,0.17919547,410.544869962511457378551787351054078827,EUR,,
USDC,,2024-08-08 12:32:03,CREDIT,453.020659,414.860623654353803849679193400549954335,EUR,,
ETH,,2024-08-08 12:32:03,DEBIT,-182,-414.918371454711802378774016468435498628,EUR,,
USDC,,2024-08-08 12:32:03,EXCHANGE_FEE,-0.43036962,-0.39411758693125572868927589367552704,EUR,,
ETH,,2024-08-08 16:11:29,CREDIT,184,434.079780018331805682859761686526122823,EUR,,
ETH,,2024-08-08 16:11:29,EXCHANGE_FEE,-0.0001748,-0.412375791017415215398716773602199817,EUR,,
USDC,,2024-08-08 16:11:29,DEBIT,-471.96,-432.593950504124656278643446379468377626,EUR,,
ETH,,2024-08-08 16:11:31,LOAN_REPAYMENT,-0.17919772,-423.941654699357208448117539026629935721,EUR,,
ETH,,2024-08-08 17:24:00,LOAN,0.14987252,355.81192387974335472043996333638863428,EUR,,
USDC,,2024-08-08 17:24:34,CREDIT,400.341945,366.949537121906507791017415215398716766,EUR,,
ETH,,2024-08-08 17:24:34,DEBIT,-0.1545,-366.798010999083409715857011915673693859,EUR,,
USDC,,2024-08-08 17:24:34,EXCHANGE_FEE,-0.38032485,-0.348602062328139321723189734188817599,EUR,,
EUR,,2024-08-15 05:37:32,DEPOSIT,3000,3E+3,EUR,,
USDT,,2024-08-15 19:45:00,EARN,0.00073046,0,EUR,0,USD
SOL,,2024-08-15 19:45:00,EARN,0.00000051,0,EUR,0,USD
ATOM,,2024-08-15 19:55:52,CREDIT,60.67,249.814393801276207839562443026435733819,EUR,,
ATOM,,2024-08-15 19:55:52,EXCHANGE_FEE,-0.06067,-0.249814393801276207839562443026435734,EUR,,
EUR,,2024-08-15 19:55:52,DEBIT,-249.9604,-249.9604,EUR,,
USDC,,2024-08-15 20:12:36,CREDIT,999948,911.529626253418413855970829535095716059,EUR,,
USDC,,2024-08-15 20:12:36,EXCHANGE_FEE,-0.9499506,-0.86595314494074749316317228805834093,EUR,,
EUR,,2024-08-15 20:12:36,DEBIT,-912.2,-912.2,EUR,,
USDC,,2024-08-15 20:15:00,LOAN,4071.84594047,3715.187901888686131386861313868613138329,EUR,,
ETH,,2024-08-15 20:15:38,CREDIT,2,4626.72743846855059252506836827711941659,EUR,,
ETH,,2024-08-15 20:15:38,EXCHANGE_FEE,-0.00190001,-4.395414200182315405651777575205104831,EUR,,
USDC,,2024-08-15 20:15:38,DEBIT,-5080.301025,-4635.311154197080291970802919708029196635,EUR,,
ETH,,2024-08-15 20:16:36,LOAN_REPAYMENT,-0.14993466,-346.853402699726526891522333637192342753,EUR,,
USDC,,2024-08-15 20:17:00,LOAN,281.80122766,257.11790844890510948905109489051094888,EUR,,
ETH,,2024-08-15 20:17:13,CREDIT,0.2985,690.539070191431175934366453965360072926,EUR,,
ETH,,2024-08-15 20:17:13,EXCHANGE_FEE,-0.00028358,-0.656023683500455788514129443938012762,EUR,,
USDC,,2024-08-15 20:17:13,DEBIT,-757.338267,-691.002068430656934306569343065693430591,EUR,,
ATOM,,2024-08-15 20:29:41,WITHDRAWAL,-60.60933,-249.128678512773722627737226277372262773,EUR,,
USDC,,2024-08-15 21:38:58,CREDIT,5448.7,4971.441605839416058394160583941605838939,EUR,,
ETH,,2024-08-15 21:38:58,DEBIT,-2116,-4951.517226277372262773722627737226277372,EUR,,
USDC,,2024-08-15 21:38:58,EXCHANGE_FEE,-5.4487,-4.971441605839416058394160583941605839,EUR,,
USDC,,2024-08-15 21:39:01,LOAN_REPAYMENT,-4353.73272515,-3972.383873312043795620437956204379561662,EUR,,
USDT,,2024-08-16 04:10:59,EARN,1.22352998,0,EUR,0,USD
USDC,,2024-08-16 13:25:00,LOAN,4170.08212498,3794.433234740673339399454049135577798002,EUR,,
ETH,,2024-08-16 13:25:53,CREDIT,2,4748.73521383075523202911737943585077343,EUR,,
ETH,,2024-08-16 13:25:53,EXCHANGE_FEE,-0.00190002,-4.511345940491355777979981801637852593,EUR,,
USDC,,2024-08-16 13:25:53,DEBIT,-5220.156109,-4749.914566878980891719745222929936305737,EUR,,
USDC,,2024-08-16 13:53:41,CREDIT,5122.280423,4660.855707916287534121929026387625113744,EUR,,
ETH,,2024-08-16 13:53:41,DEBIT,-1.99,-4652.344767970882620564149226569608735213,EUR,,
USDC,,2024-08-16 13:53:41,EXCHANGE_FEE,-4.8661664,-4.427812920837124658780709736123748863,EUR,,
USDC,,2024-08-16 13:53:43,LOAN_REPAYMENT,-4170.11922662,-3794.466994194722474977252047315741583261,EUR,,
ETH,,2024-08-18 10:08:00,LOAN,1.4,3372.640653357531760435571687840290381125,EUR,,
USDC,,2024-08-18 10:08:39,CREDIT,3715.995703,3372.046917422867513611615245009074411917,EUR,,
ETH,,2024-08-18 10:08:39,DEBIT,-1.4,-3369.248638838475499092558983666061705989,EUR,,
USDC,,2024-08-18 10:08:39,EXCHANGE_FEE,-3.53019592,-3.20344457350272232304900181488203267,EUR,,
ETH,,2024-08-18 12:41:03,CREDIT,1405,3400.50761559383499546690843155031731641,EUR,,
ETH,,2024-08-18 12:41:03,EXCHANGE_FEE,-0.00133477,-3.230530640616500453309156844968268359,EUR,,
USDC,,2024-08-18 12:41:03,DEBIT,-3753.870232,-3403.327499546690843155031731640979147476,EUR,,
ETH,,2024-08-18 12:41:05,LOAN_REPAYMENT,-1.40000972,-3388.42969022447869446962828649138712602,EUR,,
ETH,,2024-08-19 08:04:00,LOAN,1.45634449,3448.238559755615942028985507246376811594,EUR,,
USDC,,2024-08-19 08:04:33,CREDIT,3816.285069,3456.779953804347826086956521739130436552,EUR,,
ETH,,2024-08-19 08:04:33,DEBIT,-1.46,-3456.893840579710144927536231884057971014,EUR,,
USDC,,2024-08-19 08:04:33,EXCHANGE_FEE,-3.62547082,-3.283940960144927536231884057971014494,EUR,,
ETH,,2024-08-19 09:51:50,CREDIT,1459,3415.236186594202898550724637681159420291,EUR,,
ETH,,2024-08-19 09:51:50,EXCHANGE_FEE,-0.00138606,-3.244497785326086956521739130434782609,EUR,,
USDC,,2024-08-19 09:51:50,DEBIT,-3776.885374,-3420.749715092934782608695652173913043314,EUR,,
ETH,,2024-08-19 09:51:52,LOAN_REPAYMENT,-1.45635121,-3413.243998915217391304347826086956521739,EUR,,
USDC,,2024-08-19 10:00:00,LOAN,2914.1011243,2641.977447234814143245693563009972801215,EUR,,
ETH,,2024-08-19 10:00:46,CREDIT,1.5,3514.324569356300997280145058930190389846,EUR,,
ETH,,2024-08-19 10:00:46,EXCHANGE_FEE,-0.001425,-3.33860834088848594741613780598368087,EUR,,
USDC,,2024-08-19 10:00:46,DEBIT,-3867.825834,-3506.641735267452402538531278331822302498,EUR,,
USDC,,2024-08-19 10:05:23,CREDIT,3827.607011,3467.035336050724637681159420289855074239,EUR,,
ETH,,2024-08-19 10:05:23,DEBIT,-1.49,-3479.697098821396192203082502266545784226,EUR,,
USDC,,2024-08-19 10:05:23,EXCHANGE_FEE,-3.63622666,-3.29368356884057971014492753623188406,EUR,,
USDC,,2024-08-19 10:05:26,LOAN_REPAYMENT,-2914.12664629,-2639.607469465579710144927536231884059322,EUR,,
USDC,,2024-08-19 10:11:00,LOAN,3745.26605167,3392.111888645682065217391304347826086794,EUR,,
ETH,,2024-08-19 10:11:56,CREDIT,1.8,4206.081521739130434782608695652173913043,EUR,,
ETH,,2024-08-19 10:11:56,EXCHANGE_FEE,-0.00171001,-3.995800812771739130434782608695652174,EUR,,
USDC,,2024-08-19 10:11:56,DEBIT,-4645.595975,-4207.546571922554347826086956521739130233,EUR,,
USDC,,2024-08-19 13:17:37,CREDIT,4674.098911,4237.623672710788757932910244786944695906,EUR,,
ETH,,2024-08-19 13:17:37,DEBIT,-1.8,-4238.159564823209428830462375339981867633,EUR,,
USDC,,2024-08-19 13:17:37,EXCHANGE_FEE,-4.44039397,-4.025742493200362647325475974614687216,EUR,,
USDC,,2024-08-19 13:17:40,DEBIT,-3745.39725735,-3395.64574555757026291931097008159564793,EUR,,
ETH,,2024-08-19 13:20:00,CREDIT,1.4,3298.192028985507246376811594202898550725,EUR,,
USDC,,2024-08-19 13:20:34,CREDIT,3644.564944,3301.236362318840579710144927536231885748,EUR,,
ETH,,2024-08-19 13:20:34,DEBIT,-1.4,-3298.192028985507246376811594202898550725,EUR,,
USDC,,2024-08-19 13:20:34,EXCHANGE_FEE,-3.46233669,-3.136174538043478260869565217391304349,EUR,,
ETH,,2024-08-19 13:42:59,CREDIT,1.4,3284.51677243880326382592928377153218495,EUR,,
ETH,,2024-08-19 13:42:59,EXCHANGE_FEE,-0.00133,-3.120290933816863100634632819582955576,EUR,,
USDC,,2024-08-19 13:42:59,DEBIT,-3627.299232,-3288.575912964641885766092475067996373234,EUR,,
ETH,,2024-08-19 13:43:01,LOAN_REPAYMENT,-1.25972178,-2956.885659887216681776971894832275611968,EUR,,
ETH,,2024-08-19 13:43:18,LOAN_REPAYMENT,-0.13894822,-326.146618807252946509519492293744333636,EUR,,
ETH,,2024-08-19 13:43:46,CREDIT,6,14.076500453309156844968268359020852221,EUR,,
ETH,,2024-08-19 13:43:46,EXCHANGE_FEE,-0.0000057,-0.01337267543064369900271985494106981,EUR,,
USDC,,2024-08-19 13:43:46,DEBIT,-15.54,-14.088848594741613780598368087035358113,EUR,,
ETH,,2024-08-19 13:43:48,LOAN_REPAYMENT,-0.0013332,-3.129357628286491387126019945602901179,EUR,,
USDC,,2024-08-19 13:52:00,LOAN,1629.49309289,1475.990120371376811594202898550724638437,EUR,,
ETH,,2024-08-19 13:52:48,CREDIT,1,2331.902173913043478260869565217391304348,EUR,,
ETH,,2024-08-19 13:52:48,EXCHANGE_FEE,-0.00095001,-2.215330384239130434782608695652173913,EUR,,
USDC,,2024-08-19 13:52:48,DEBIT,-2573.04637,-2330.657943840579710144927536231884059164,EUR,,
USDC,,2024-08-19 13:55:10,CREDIT,2559.00769,2317.941748188405797101449275362318841766,EUR,,
ETH,,2024-08-19 13:55:10,DEBIT,-995,-2319.692889492753623188405797101449275362,EUR,,
USDC,,2024-08-19 13:55:10,EXCHANGE_FEE,-2.43105731,-2.202044664855072463768115942028985508,EUR,,
USDC,,2024-08-19 13:55:12,LOAN_REPAYMENT,-1629.50736416,-1476.003047246376811594202898550724638437,EUR,,
ETH,,2024-08-19 14:05:00,LOAN,1.4,3263.065217391304347826086956521739130435,EUR,,
USDC,,2024-08-19 14:05:38,CREDIT,3603411,3263.959239130434782608695652173913045149,EUR,,
ETH,,2024-08-19 14:05:38,DEBIT,-1.4,-3263.065217391304347826086956521739130435,EUR,,
USDC,,2024-08-19 14:05:38,EXCHANGE_FEE,-3.42324046,-3.10076128623188405797101449275362319,EUR,,
ETH,,2024-08-19 23:27:36,CREDIT,1405,3342.327617328519855595667870036101083033,EUR,,
ETH,,2024-08-19 23:27:36,EXCHANGE_FEE,-0.00133481,-3.175353969314079422382671480144404332,EUR,,
USDC,,2024-08-19 23:27:36,DEBIT,-3703.712326,-3342.700655234657039711191335740072201177,EUR,,
ETH,,2024-08-19 23:27:38,LOAN_REPAYMENT,-1.4000323,-3330.510050848375451263537906137184115524,EUR,,
USDC,,2024-08-20 12:01:00,LOAN,3424.03541368,3089.975640919342960288808664259927797686,EUR,,
ETH,,2024-08-20 12:01:02,CREDIT,1.6,3821.270758122743682310469314079422382672,EUR,,
ETH,,2024-08-20 12:01:02,EXCHANGE_FEE,-0.00152001,-3.63023110315884476534296028880866426,EUR,,
USDC,,2024-08-20 12:01:02,DEBIT,-4230.425424,-3817.69168001588447653429602888086642581,EUR,,
USDC,,2024-08-20 14:11:57,CREDIT,4186.667295,3774.418360271415689810640216411181245482,EUR,,
ETH,,2024-08-20 14:11:57,DEBIT,-1.6,-3773.648331830477908025247971145175834085,EUR,,
USDC,,2024-08-20 14:11:57,EXCHANGE_FEE,-3.97733393,-3.585697442032461677186654643823264203,EUR,,
USDC,,2024-08-20 14:11:59,LOAN_REPAYMENT,-3424.12441432,-3087.578371794409377817853922452660052707,EUR,,
USDC,,2024-08-20 14:28:00,LOAN,3150.83391189,2835.183313876177317731773177317731772548,EUR,,
ETH,,2024-08-20 14:28:55,CREDIT,1.5,3530.662162162162162162162162162162162162,EUR,,
ETH,,2024-08-20 14:28:55,EXCHANGE_FEE,-0.00142501,-3.354152591801801801801801801801801802,EUR,,
USDC,,2024-08-20 14:28:55,DEBIT,-3911.86804,-3519.977029332133213321332133213321331352,EUR,,
USDC,,2024-08-20 14:41:48,CREDIT,3895.849305,3509.774148648648648648648648648648649035,EUR,,
ETH,,2024-08-20 14:41:48,DEBIT,-1.5,-3513.780378037803780378037803780378037804,EUR,,
USDC,,2024-08-20 14:41:48,EXCHANGE_FEE,-3.70105684,-3.334285441441441441441441441441441442,EUR,,
USDC,,2024-08-20 14:41:51,LOAN_REPAYMENT,-3150.86121167,-2838.613704207207207207207207207207207519,EUR,,
USDC,,2024-08-20 15:26:31,CREDIT,1.4144,1.274234234234234234234234234234234234,EUR,,
USDT,,2024-08-20 15:26:32,DEBIT,-1.4144,-1.274234234234234234234234234234234234,EUR,,
ETH,,2024-08-21 20:08:00,LOAN,1.1656,2771.138209865470852017937219730941704036,EUR,,
USDC,,2024-08-21 20:08:26,CREDIT,3092.348718,2773.406921973094170403587443946188342083,EUR,,
ETH,,2024-08-21 20:08:26,DEBIT,-1.1656,-2769.099716591928251121076233183856502242,EUR,,
USDC,,2024-08-21 20:08:26,EXCHANGE_FEE,-2.93773128,-2.634736573991031390134529147982062781,EUR,,
ETH,,2024-08-21 21:22:00,LOAN,0.25030924,593.111672800358744394618834080717488789,EUR,,
USDC,,2024-08-21 21:22:02,CREDIT,813.674553,728.446332139659803043867502238137869275,EUR,,
ETH,,2024-08-21 21:22:02,DEBIT,-0.3083,-728.703068934646374216651745747538048344,EUR,,
USDC,,2024-08-21 21:22:02,EXCHANGE_FEE,-0.77299082,-0.692024010743061772605192479856759176,EUR,,
ETH,,2024-08-22 02:42:55,CREDIT,1.42,3330.817773788150807899461400359066427289,EUR,,
ETH,,2024-08-22 02:42:55,EXCHANGE_FEE,-0.00142,-3.330817773788150807899461400359066427,EUR,,
USDC,,2024-08-22 02:42:55,DEBIT,-3710.46,-3330.754039497307001795332136445242368513,EUR,,
ETH,,2024-08-22 02:42:57,LOAN_REPAYMENT,-1.41592985,-3321.270641420556552962298025134649910233,EUR,,
SOL,,2024-08-22 06:07:00,EARN,0.00000005,0,EUR,0,USD
USDC,,2024-08-22 06:08:50,CREDIT,0.10754158,0.096536427289048473967684021543985637,EUR,,
SOL,,2024-08-22 06:08:50,DEBIT,-0.00076128,-0.097394636983842010771992818671454219,EUR,,
USDC,,2024-08-22 15:37:00,LOAN,3754.75083004,3379.613708406840684068406840684068407216,EUR,,
ETH,,2024-08-22 15:37:08,CREDIT,1.8,4213.911791179117911791179117911791179118,EUR,,
ETH,,2024-08-22 15:37:08,EXCHANGE_FEE,-0.00171002,-4.003263022862286228622862286228622862,EUR,,
USDC,,2024-08-22 15:37:08,DEBIT,-4683.813901,-4215.854096309630963096309630963096310099,EUR,,
USDC,,2024-08-23 11:06:55,CREDIT,4765.889629,4289.3006661,EUR,,
ETH,,2024-08-23 11:06:55,DEBIT,-1.79,-4290.602610261026102610261026102610261026,EUR,,
USDC,,2024-08-23 11:06:55,EXCHANGE_FEE,-4.52759516,-4.074835644,EUR,,
USDC,,2024-08-23 11:06:58,LOAN_REPAYMENT,-3755.41783236,-3379.876049124,EUR,,
ETH,,2024-08-23 17:47:00,LOAN,1.58905987,3866.172723210366398570151921358355674709,EUR,,
USDC,,2024-08-23 17:47:20,CREDIT,4347.482427,3885.149621983914209115281501340482572709,EUR,,
ETH,,2024-08-23 17:47:20,DEBIT,-1.6,-3845.890974084003574620196604110813226094,EUR,,
USDC,,2024-08-23 17:47:20,EXCHANGE_FEE,-4.13010831,-3.69089214477211796246648793565683646,EUR,,
ETH,,2024-08-23 19:19:00,CREDIT,1.6,3910.334226988382484361036639857015192136,EUR,,
ETH,,2024-08-23 19:19:00,EXCHANGE_FEE,-0.00152003,-3.714890834405719392314566577301161752,EUR,,
USDC,,2024-08-23 19:19:00,DEBIT,-4386.208962,-3919.75778552278820375335120643431635286,EUR,,
ETH,,2024-08-23 19:19:02,LOAN_REPAYMENT,-1.58906917,-3896.769665718051831992850759606791778374,EUR,,
ETH,,2024-08-23 22:28:00,LOAN,0.3905892,972.396225225,EUR,,
ETH,,2024-08-23 22:30:00,LOAN,0.2,497.867857142857142857142857142857142857,EUR,,
ETH,,2024-08-23 22:31:00,LOAN,0.8,1991.471428571428571428571428571428571429,EUR,,
USDC,,2024-08-23 22:34:33,CREDIT,559,499.057232142857142857142857142857142937,EUR,,
ETH,,2024-08-23 22:34:33,DEBIT,-0.2,-499.544642857142857142857142857142857143,EUR,,
USDC,,2024-08-23 22:34:33,EXCHANGE_FEE,-559,-0.499057232142857142857142857142857143,EUR,,
ETH,,2024-08-24 05:16:27,LOAN_REPAYMENT,-0.9,-2210.9625,EUR,,
ETH,,2024-08-24 05:16:28,LOAN_REPAYMENT,-0.3,-736.9875,EUR,,
ETH,,2024-08-24 05:17:21,CREDIT,195,479.041875,EUR,,
ETH,,2024-08-24 05:17:21,EXCHANGE_FEE,-0.00018526,-0.4551143475,EUR,,
USDC,,2024-08-24 05:17:21,DEBIT,-536.633982,-479.089570180178571428571428571428571505,EUR,,
ETH,,2024-08-24 05:17:23,LOAN_REPAYMENT,-0.19061069,-468.25898632125,EUR,,
ETH,,2024-08-24 18:34:00,LOAN,0.39579595,988.196470377678571428571428571428571429,EUR,,
USDC,,2024-08-24 18:34:38,CREDIT,1118852,998.87510250000000000000000000000000016,EUR,,
ETH,,2024-08-24 18:34:38,DEBIT,-0.4,-998.692857142857142857142857142857142857,EUR,,
USDC,,2024-08-24 18:34:38,EXCHANGE_FEE,-1.0629094,-0.948931347375,EUR,,
ETH,,2024-08-24 18:35:00,LOAN,0.6,1496.381801962533452274754683318465655664,EUR,,
ETH,,2024-08-24 18:36:00,LOAN,0.4,997.58786797502230151650312221231043711,EUR,,
ETH,,2024-08-24 22:25:41,CREDIT,0.4,981.719892952720785013380909901873327386,EUR,,
ETH,,2024-08-24 22:25:41,EXCHANGE_FEE,-0.00038,-0.932633898305084745762711864406779661,EUR,,
USDC,,2024-08-24 22:25:41,DEBIT,-1101.026472,-982.084183187154326494201605709188225163,EUR,,
ETH,,2024-08-24 22:25:43,LOAN_REPAYMENT,-0.35997332,-883.482422940588760035682426404995539697,EUR,,
ETH,,2024-08-24 22:27:22,LOAN_REPAYMENT,-0.03964668,-97.304836113826940231935771632471008029,EUR,,
ETH,,2024-08-24 22:34:14,LOAN_REPAYMENT,-0.99618912,-2445.684279350579839429081177520071364853,EUR,,
USDC,,2024-08-27 22:46:00,LOAN,168.88295544,151.058099677996422182468694096601073332,EUR,,
USDC,,2024-08-27 22:47:00,LOAN,583.75,522.137745974955277280858676207513416769,EUR,,
ETH,,2024-08-28 01:29:24,CREDIT,0.25,545.338565022421524663677130044843049327,EUR,,
ETH,,2024-08-28 01:29:24,EXCHANGE_FEE,-0.00025,-0.545338565022421524663677130044843049,EUR,,
USDC,,2024-08-28 01:29:24,DEBIT,-606.25,-543.721973094170403587443946188340807425,EUR,,
USDC,,2024-08-28 06:12:28,LOAN_REPAYMENT,-752.63295544,-675.613065924596050269299820466786355207,EUR,,
USDC,,2024-08-28 06:13:07,CREDIT,617.09,553.940754039497307001795332136445242149,EUR,,
ETH,,2024-08-28 06:13:07,DEBIT,-0.25,-554.106019766397124887690925426774483378,EUR,,
USDC,,2024-08-28 06:13:07,EXCHANGE_FEE,-0.5862355,-0.52624371633752244165170556552962298,EUR,,
USDC,,2024-08-28 06:13:09,LOAN_REPAYMENT,-0.06128914,-0.055066612758310871518418688230008985,EUR,,
ETH,,2024-08-28 06:22:58,CREDIT,0.0112,24.830691823899371069182389937106918239,EUR,,
ETH,,2024-08-28 06:22:58,EXCHANGE_FEE,-0.0000112,-0.024830691823899371069182389937106918,EUR,,
EUR,,2024-08-28 06:22:58,DEBIT,-24.826072,-24.826072,EUR,,
BTC,,2024-08-28 06:23:11,CREDIT,0.00187,99.547795058400718778077268643306379155,EUR,,
BTC,,2024-08-28 06:23:11,EXCHANGE_FEE,-0.00000187,-0.099547795058400718778077268643306379,EUR,,
EUR,,2024-08-28 06:23:11,DEBIT,-99.570581,-99.570581,EUR,,
ETH,,2024-08-28 12:11:00,LOAN,0.36643912,834.363076033123312331233123312331233123,EUR,,
USDC,,2024-08-28 12:11:46,CREDIT,935.4895,842.024752475247524752475247524752475341,EUR,,
ETH,,2024-08-28 12:11:46,DEBIT,-0.37,-842.534293429342934293429342934293429343,EUR,,
USDC,,2024-08-28 12:11:46,EXCHANGE_FEE,-0.88871503,-0.799923519351935193519351935193519352,EUR,,
ETH,,2024-08-28 12:12:00,LOAN,0.79,1798.789468946894689468946894689468946895,EUR,,
ETH,,2024-08-28 13:50:28,CREDIT,0.37,835.380738073807380738073807380738073807,EUR,,
ETH,,2024-08-28 13:50:28,EXCHANGE_FEE,-0.0003515,-0.79361170117011701170117011701170117,EUR,,
USDC,,2024-08-28 13:50:28,DEBIT,-929.007432,-836.1066888,EUR,,
ETH,,2024-08-28 13:50:30,LOAN_REPAYMENT,-0.3329858,-752.320122934293429342934293429342934293,EUR,,
ETH,,2024-08-28 13:51:00,LOAN,0.2633373,594.962157272727272727272727272727272727,EUR,,
USDT,,2024-08-29 02:07:56,EARN,0.13838672,0,EUR,0,USD
USDC,,2024-08-29 15:31:12,CREDIT,749.65,677.19060523938572719060523938572719033,EUR,,
ETH,,2024-08-29 15:31:12,DEBIT,-0.29,-677.112014453477868112014453477868112014,EUR,,
USDC,,2024-08-29 15:31:12,EXCHANGE_FEE,-0.74965,-0.67719060523938572719060523938572719,EUR,,
ETH,,2024-08-29 16:55:31,CREDIT,0.29,672.226805054151624548736462093862815884,EUR,,
ETH,,2024-08-29 16:55:31,EXCHANGE_FEE,-0.0002755,-0.638615464801444043321299638989169675,EUR,,
USDC,,2024-08-29 16:55:31,DEBIT,-744.843148,-672.241108303249097472924187725631768754,EUR,,
ETH,,2024-08-29 16:55:33,LOAN_REPAYMENT,-0.26088474,-604.73694916407942238267148014440433213,EUR,,
ETH,,2024-08-29 16:58:00,LOAN,0.27116024,629.529822530685920577617328519855595668,EUR,,
ETH,,2024-08-29 18:45:30,LOAN_REPAYMENT,-1.03449754,-2359.393318014285714285714285714285714286,EUR,,
ETH,,2024-08-29 18:45:42,CREDIT,0.2,455.942186088527551942186088527551942186,EUR,,
ETH,,2024-08-29 18:45:42,EXCHANGE_FEE,-0.00019,-0.433145076784101174345076784101174345,EUR,,
USDC,,2024-08-29 18:45:42,DEBIT,-505.44,-456.58536585365853658536585365853658518,EUR,,
ETH,,2024-08-29 18:45:44,LOAN_REPAYMENT,-0.06263582,-142.854409471428571428571428571428571429,EUR,,
USDC,,2024-08-29 18:46:00,LOAN,1014.27992511,916.242028102981029810298102981029809926,EUR,,
